PID,keywords,mods.grants,mods.abstract,fgs.state,dc.title,dc.language,mods.sm_key_words,fgs.lastModifiedDate,mods.sm_collection,mods.language,mods.title,mods.sm_report_number,dc.subject,mods.sm_corporate_creator,rdf.isOpenAccess,mods.origin,dc.description,mods.raw_date,mods.sm_format,mods.sm_oclc_number,rdf.redirectsTo,mods.sm_geographical_coverage,mods.subject_topic,fgs.createdDate,mods.sm_ntl_classification,mods.sm_resource_type,mods.sm_edition,mods.sm_corporate_publisher,DS1.mimetype_txt_en,DS1.label_txt_en,DS1.filesize_tl,DS1.checksum_txt_en,mods.ss_publishyear,fgs.ownerId,rdf.isMemberOf,dc.identifier,mods.sm_creator,fgs.label,rdf.isPeerTo,mods.sm_digital_object_identifier,mods.ss_jobid,DS2.mimetype_txt_en,DS2.label_txt_en,DS2.filesize_tl,DS2.checksum_txt_en,DS2.sourceurl,dc.publisher,dc.format,dc.type,dc.creator,dc.coverage,DS1.sourceurl,mods.orcidId,mods.sm_contributor,dc.contributor,mods.alt_title,mods.note,mods.sm_corporate_contributor,DS_EXCEL.mimetype_txt_en,DS_EXCEL.label_txt_en,DS_EXCEL.filesize_tl,DS_EXCEL.checksum_txt_en,mods.sm_contracting_officer,DS3.mimetype_txt_en,DS3.label_txt_en,DS3.filesize_tl,DS3.checksum_txt_en,DS3.sourceurl,DS4.mimetype_txt_en,DS4.label_txt_en,DS4.filesize_tl,DS4.checksum_txt_en,DS4.sourceurl,mods.sm_alternate_url,mods.table_of_contents,rdf.underCategory,rdf.hasOrder,rdf.isCollection,rdf.categoryOrder,rdf.isFeaturedCollection,mods.sm_rights_statement,mods.related_series,DS_MS_NON_EXCEL.mimetype_txt_en,DS_MS_NON_EXCEL.label_txt_en,DS_MS_NON_EXCEL.filesize_tl,DS_MS_NON_EXCEL.checksum_txt_en,mods.sm_tris_online_accession_number,rdf.hasExternalLink,rdf.hasMoreDocuments,DS5.mimetype_txt_en,DS5.label_txt_en,DS5.filesize_tl,DS5.checksum_txt_en,DS5.sourceurl,DS10.mimetype_txt_en,DS10.label_txt_en,DS10.filesize_tl,DS10.checksum_txt_en,DS10.sourceurl,DS11.mimetype_txt_en,DS11.label_txt_en,DS11.filesize_tl,DS11.checksum_txt_en,DS11.sourceurl,DS12.mimetype_txt_en,DS12.label_txt_en,DS12.filesize_tl,DS12.checksum_txt_en,DS12.sourceurl,DS13.mimetype_txt_en,DS13.label_txt_en,DS13.filesize_tl,DS13.checksum_txt_en,DS13.sourceurl,DS14.mimetype_txt_en,DS14.label_txt_en,DS14.filesize_tl,DS14.checksum_txt_en,DS14.sourceurl,DS15.mimetype_txt_en,DS15.label_txt_en,DS15.filesize_tl,DS15.checksum_txt_en,DS15.sourceurl,DS16.mimetype_txt_en,DS16.label_txt_en,DS16.filesize_tl,DS16.checksum_txt_en,DS16.sourceurl,DS17.mimetype_txt_en,DS17.label_txt_en,DS17.filesize_tl,DS17.checksum_txt_en,DS17.sourceurl,DS18.mimetype_txt_en,DS18.label_txt_en,DS18.filesize_tl,DS18.checksum_txt_en,DS18.sourceurl,DS6.mimetype_txt_en,DS6.label_txt_en,DS6.filesize_tl,DS6.checksum_txt_en,DS6.sourceurl,DS7.mimetype_txt_en,DS7.label_txt_en,DS7.filesize_tl,DS7.checksum_txt_en,DS7.sourceurl,DS8.mimetype_txt_en,DS8.label_txt_en,DS8.filesize_tl,DS8.checksum_txt_en,DS8.sourceurl,DS9.mimetype_txt_en,DS9.label_txt_en,DS9.filesize_tl,DS9.checksum_txt_en,DS9.sourceurl,DS_MS_NON_EXCEL.sourceurl,rdf.isSpotlightChild,rdf.isSupersededBy,mods.sm_isbn,mods.sm_issn,mods.physical_description,mods.sm_copyright_date,mods.sm_publisher,rdf.isGRFeaturedChild,rdf.isFeatured,rdf.featuredType,rdf.inSpotlight,rdf.featuredUrl,rdf.isGRFeatured,dc.rights,rdf.featuredPosition,rdf.featuredPositionTemp,DS19.mimetype_txt_en,DS19.label_txt_en,DS19.filesize_tl,DS19.checksum_txt_en,DS19.sourceurl,DS20.mimetype_txt_en,DS20.label_txt_en,DS20.filesize_tl,DS20.checksum_txt_en,DS20.sourceurl,DS21.mimetype_txt_en,DS21.label_txt_en,DS21.filesize_tl,DS21.checksum_txt_en,DS21.sourceurl,DS22.mimetype_txt_en,DS22.label_txt_en,DS22.filesize_tl,DS22.checksum_txt_en,DS22.sourceurl,DS23.mimetype_txt_en,DS23.label_txt_en,DS23.filesize_tl,DS23.checksum_txt_en,DS23.sourceurl,DS24.mimetype_txt_en,DS24.label_txt_en,DS24.filesize_tl,DS24.checksum_txt_en,DS24.sourceurl,DS25.mimetype_txt_en,DS25.label_txt_en,DS25.filesize_tl,DS25.checksum_txt_en,DS25.sourceurl,DS26.mimetype_txt_en,DS26.label_txt_en,DS26.filesize_tl,DS26.checksum_txt_en,DS26.sourceurl,DS27.mimetype_txt_en,DS27.label_txt_en,DS27.filesize_tl,DS27.checksum_txt_en,DS27.sourceurl,DS28.mimetype_txt_en,DS28.label_txt_en,DS28.filesize_tl,DS28.checksum_txt_en,DS28.sourceurl,DS29.mimetype_txt_en,DS29.label_txt_en,DS29.filesize_tl,DS29.checksum_txt_en,DS29.sourceurl,DS30.mimetype_txt_en,DS30.label_txt_en,DS30.filesize_tl,DS30.checksum_txt_en,DS30.sourceurl,DS31.mimetype_txt_en,DS31.label_txt_en,DS31.filesize_tl,DS31.checksum_txt_en,DS31.sourceurl,DS32.mimetype_txt_en,DS32.label_txt_en,DS32.filesize_tl,DS32.checksum_txt_en,DS32.sourceurl,DS33.mimetype_txt_en,DS33.label_txt_en,DS33.filesize_tl,DS33.checksum_txt_en,DS33.sourceurl,DS34.mimetype_txt_en,DS34.label_txt_en,DS34.filesize_tl,DS34.checksum_txt_en,DS34.sourceurl,rdf.quickLinkUrl,rdf.isQuickLink,rdf.underSection,DS_EXCEL.sourceurl,mods.embargo_date,rdf.hasDataset,rdf.hasPublication,mods.ss_keyvalue,mods.sm_researchhub_id,dc.date,dc.source,dc.identifier.uri,dc.contributor.author,dc.contributor.collaborator,dc.coverage.spatial,dc.contributor.creator,dc.relation.isPartOf,dc.description.abstract,dc.rights.accessRights,dc.relation.isVersionOf,dc.contributor.consultant,dc.description.tableOfContents,dc.title.alternative,DS1.checksumsha256_txt_en,rdf.hasMultipleLanguage,DS2.checksumsha256_txt_en,DS3.checksumsha256_txt_en,DS4.checksumsha256_txt_en,DS5.checksumsha256_txt_en,DS6.checksumsha256_txt_en,DS7.checksumsha256_txt_en,mods.ss_hasQLOrder,DS_MS_NON_EXCEL.checksumsha256_txt_en,dc.relation.isReferencedBy,DS10.checksumsha256_txt_en,DS11.checksumsha256_txt_en,DS12.checksumsha256_txt_en,DS13.checksumsha256_txt_en,DS14.checksumsha256_txt_en,DS15.checksumsha256_txt_en,DS16.checksumsha256_txt_en,DS17.checksumsha256_txt_en,DS18.checksumsha256_txt_en,DS8.checksumsha256_txt_en,DS9.checksumsha256_txt_en
dot:63880,,,Navigation and Vessel Inspection Circular No. 10-99: Interpretations of SOLAS Chapter II-2.,Active,"Interpretations of SOLAS Chapter II-2,Navigation and Vessel Inspection Circular No. 10-99",English,"Guidelines,Implementation,Inspection,Water transportation,Regulation,Inspection circulars",2022-11-15T16:46:01.797Z,US Coast Guard Circulars,English,Interpretations of SOLAS Chapter II-2,NVIC 10-99,,United States. Coast Guard,true,"1999-10-01; \,","US Coast Guard Circulars,https://doi.org/10.21949/1526278,1999,PDF,Booklet/Pamphlet,United States. Coast Guard,United States. Coast Guard,United States,Guidelines,Implementation,Inspection,Water transportation,Regulation,Inspection circulars,NVIC 10-99,Navigation and Vessel Inspection Circular No. 10-99: Interpretations of SOLAS Chapter II-2.,1435",1999-10-01,PDF,,,United States,,2022-09-13T17:08:22.425Z,,Booklet/Pamphlet,,United States. Coast Guard,application/pdf,n10-99.pdf,3186535,urn:sha256:6b808069a7341121fb110085674f0ec714952e38ba6f4ef7bd56a5ef6ac95a60,1999,,dot:62791,,,,,https://doi.org/10.21949/1526278,1435,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/87000/87400/87488/n10-99.pdf,,,,Navigation and Vessel Inspection Circular No. 10-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:63958,,,Navigation and Vessel Inspection Circular No. 13-86: Use of Underwriters Laboratories (UL) Listed Fire Extinguishers.,Active,"Use of Underwriters Laboratories (UL) Listed Fire Extinguishers,Navigation and Vessel Inspection Circular No. 13-86",English,"Guidelines,Implementation,Inspection,Water transportation,Regulation,Fire extinguishing agents,Inspection circulars",2022-09-13T17:10:20.590Z,US Coast Guard Circulars,English,Use of Underwriters Laboratories (UL) Listed Fire Extinguishers,NVIC 13-86,,United States. Coast Guard,true,"1986-11-19; \,","US Coast Guard Circulars,https://doi.org/10.21949/1526198,1986,PDF,Booklet/Pamphlet,United States. Coast Guard,United States. Coast Guard,United States,Guidelines,Implementation,Inspection,Water transportation,Regulation,Fire extinguishing agents,Inspection circulars,NVIC 13-86,Navigation and Vessel Inspection Circular No. 13-86: Use of Underwriters Laboratories (UL) Listed Fire Extinguishers.,1404",1986-11-19,PDF,,,United States,,2022-09-13T17:10:19.797Z,,Booklet/Pamphlet,,United States. Coast Guard,application/pdf,n13-86.pdf,220073,urn:sha256:7d16386a98baa0532b88b565ab2684442d96da9d71f8a692938b77b508ccb596,1986,,dot:62791,,,,,https://doi.org/10.21949/1526198,1404,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/87000/87400/87408/n13-86.pdf,,,,Navigation and Vessel Inspection Circular No. 13-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:64064,,,The purpose of this circular is to publish an acceptable short form method of calculating available CM.,Active,"Z Nomograph Method of Calculating Available GM,Navigation and Vessel Inspection Circular No. 3-69",English,"Guidelines,Implementation,Water transportation,Protection,Calculation,Inspection circulars",2022-11-15T16:45:16.141Z,US Coast Guard Circulars,English,Z Nomograph Method of Calculating Available GM,NVIC 03-69,,United States. Coast Guard,true,"1969-05-22; \,","US Coast Guard Circulars,https://doi.org/10.21949/1526091,1969,PDF,Booklet/Pamphlet,United States. Coast Guard,United States. Coast Guard,United States,Guidelines,Implementation,Water transportation,Protection,Calculation,Inspection circulars,NVIC 03-69,The purpose of this circular is to publish an acceptable short form method of calculating available CM.,1435",1969-05-22,PDF,,,United States,,2022-09-13T17:12:50.369Z,,Booklet/Pamphlet,,United States. Coast Guard,application/pdf,n3-69.pdf,496743,urn:sha256:c5889bcd284f7da3c074b52734d17f051a96bb1c115733003bbf0534fab446af,1969,,dot:62791,,,,,https://doi.org/10.21949/1526091,1435,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/85000/85900/85947/n3-69.pdf,,,,Navigation and Vessel Inspection Circular No. 3-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:63554,,,Navigation and Vessel Inspection Circular No. 6-95: Maneuvering Standards.,Active,"Maneuvering Standards,Navigation and Vessel Inspection Circular No. 6-95",English,"Guidelines,Implementation,Inspection,Water transportation,Regulation,Inspection circulars",2022-11-15T16:45:49.797Z,US Coast Guard Circulars,English,Maneuvering Standards,NVIC 06-95,,United States. Coast Guard,true,"1994-01-01; \,","US Coast Guard Circulars,https://doi.org/10.21949/1526253,1994,PDF,Booklet/Pamphlet,United States. Coast Guard,United States. Coast Guard,United States,Guidelines,Implementation,Inspection,Water transportation,Regulation,Inspection circulars,NVIC 06-95,Navigation and Vessel Inspection Circular No. 6-95: Maneuvering Standards.,1435",1994-01-01,PDF,,,United States,,2022-09-06T12:50:55.952Z,,Booklet/Pamphlet,,United States. Coast Guard,application/pdf,n6-95.pdf,2055591,urn:sha256:7d8ce14ce609ffc999a273f061aedb0a856852823bf0311903464ceb4fbc5329,1994,,dot:62791,,,,,https://doi.org/10.21949/1526253,1435,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/87000/87400/87463/n6-95.pdf,,,,Navigation and Vessel Inspection Circular No. 6-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:63850,,,"Navigation and Vessel Inspection Circular No. 8-00: NVIC 8-00\, Guidance Regarding Enforcement of The International Convention For Safe Containers (CSC)\, 1972\, for Freight Containers with one door removed.",Active,"NVIC 8–00\, Guidance Regarding Enforcement of the International Convention for Safe Containers (CSC)\, 1972\, for Freight Containers With One Door Removed,Navigation and Vessel Inspection Circular No. 8-00",English,"Guidelines,Implementation,Inspection,Water transportation,Regulation,Shipping,Containers,Inspection circulars",2022-11-15T16:46:16.203Z,US Coast Guard Circulars,English,"NVIC 8–00, Guidance Regarding Enforcement of the International Convention for Safe Containers (CSC), 1972, for Freight Containers With One Door Removed",NVIC 08-00,,United States. Coast Guard,true,"2000-06-22; \,","US Coast Guard Circulars,https://doi.org/10.21949/1526308,2000,PDF,Booklet/Pamphlet,United States. Coast Guard,United States. Coast Guard,United States,Guidelines,Implementation,Inspection,Water transportation,Regulation,Shipping,Containers,Inspection circulars,NVIC 08-00,Navigation and Vessel Inspection Circular No. 8-00: NVIC 8-00\, Guidance Regarding Enforcement of The International Convention For Safe Containers (CSC)\, 1972\, for Freight Containers with one door removed.,1435",2000-06-22,PDF,,,United States,,2022-09-13T17:07:33.531Z,,Booklet/Pamphlet,,United States. Coast Guard,application/pdf,n8-00.pdf,208525,urn:sha256:b31f6c5d6b481eee725c96d2257d3f82490e736527708c076a6b25787dec7fb5,2000,,dot:62791,,,,,https://doi.org/10.21949/1526308,1435,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/87000/87500/87518/n8-00.pdf,,,,Navigation and Vessel Inspection Circular No. 8-00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:63851,,,Navigation and Vessel Inspection Circular No. 7-01: Procedures for hull inspection and repair on vessels built of riveted construction.,Active,"Procedures for Hull Inspection and Repair on Vessels Built of Riveted Construction,Navigation and Vessel Inspection Circular No. 7-01",English,"Guidelines,Implementation,Inspection,Water transportation,Regulation,Hulls,Structures,Inspection circulars",2022-11-15T16:46:15.703Z,US Coast Guard Circulars,English,Procedures for Hull Inspection and Repair on Vessels Built of Riveted Construction,NVIC 07-01,,United States. Coast Guard,true,"2001-10-01; \,","US Coast Guard Circulars,https://doi.org/10.21949/1526307,2001,PDF,Booklet/Pamphlet,United States. Coast Guard,United States. Coast Guard,United States,Guidelines,Implementation,Inspection,Water transportation,Regulation,Hulls,Structures,Inspection circulars,NVIC 07-01,Navigation and Vessel Inspection Circular No. 7-01: Procedures for hull inspection and repair on vessels built of riveted construction.,1435",2001-10-01,PDF,,,United States,,2022-09-13T17:07:35.230Z,,Booklet/Pamphlet,,United States. Coast Guard,application/pdf,7-01.pdf,2577504,urn:sha256:4f012a9b89365fca811ed29b8424e99fd1f7747248e008bf74024d91f145ccfe,2001,,dot:62791,,,,,https://doi.org/10.21949/1526307,1435,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/87000/87500/87517/7-01.pdf,,,,Navigation and Vessel Inspection Circular No. 7-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:63981,,,Navigation and Vessel Inspection Circular No. 8-89: Recommendations Concerning Emergency Towing of Tankers.,Active,"Recommendations Concerning Emergency Towing of Tankers,Navigation and Vessel Inspection Circular No. 8-89",English,"Guidelines,Implementation,Inspection,Water transportation,Regulation,Towing devices,Inspection circulars",2022-09-13T17:10:52.663Z,US Coast Guard Circulars,English,Recommendations Concerning Emergency Towing of Tankers,NVIC 08-89,,United States. Coast Guard,true,"1996-01-01; \,","US Coast Guard Circulars,https://doi.org/10.21949/1526175,1996,PDF,Booklet/Pamphlet,United States. Coast Guard,United States. Coast Guard,United States,Guidelines,Implementation,Inspection,Water transportation,Regulation,Towing devices,Inspection circulars,NVIC 08-89,Navigation and Vessel Inspection Circular No. 8-89: Recommendations Concerning Emergency Towing of Tankers.,1404",1996-01-01,PDF,,,United States,,2022-09-13T17:10:51.918Z,,Booklet/Pamphlet,,United States. Coast Guard,application/pdf,n8-89.pdf,250716,urn:sha256:1ca485eb0dd91267cd99ea2ee7d23f31be88c77645c895f562b703f49bb35200,1996,,dot:62791,,,,,https://doi.org/10.21949/1526175,1404,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/87000/87300/87385/n8-89.pdf,,,,Navigation and Vessel Inspection Circular No. 8-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:63949,,,Navigation and Vessel Inspection Circular No. 1-92: Lifesaving Equipment Regulations for Commercial Fishing Vessels.,Active,"Lifesaving Equipment Regulations for Commercial Fishing Vessels,Navigation and Vessel Inspection Circular No. 1-92",English,"Guidelines,Implementation,Inspection,Water transportation,Regulation,Fishing vessels,Inspection circulars",2022-09-13T17:10:08.313Z,US Coast Guard Circulars,English,Lifesaving Equipment Regulations for Commercial Fishing Vessels,NVIC 01-92,,United States. Coast Guard,true,"1992-02-01; \,","US Coast Guard Circulars,https://doi.org/10.21949/1526207,1992,PDF,Booklet/Pamphlet,United States. Coast Guard,United States. Coast Guard,United States,Guidelines,Implementation,Inspection,Water transportation,Regulation,Fishing vessels,Inspection circulars,NVIC 01-92,Navigation and Vessel Inspection Circular No. 1-92: Lifesaving Equipment Regulations for Commercial Fishing Vessels.,1404",1992-02-01,PDF,,,United States,,2022-09-13T17:10:07.472Z,,Booklet/Pamphlet,,United States. Coast Guard,application/pdf,n1-92.pdf,689068,urn:sha256:c33da62432eae65734720560556c020ac9ba93e4debdfbd74a18445bff1b5d73,1992,,dot:62791,,,,,https://doi.org/10.21949/1526207,1404,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/87000/87400/87417/n1-92.pdf,,,,Navigation and Vessel Inspection Circular No. 1-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:64056,,,"To provide a minimum structural standard for conversion of the subject vessels for unmanned barge operation in merchant service on Ocean\, Coastwise or Great Lakes waters) and to provide an adequate\, uniform basis for hull inspection of these vessels subsequent to conversion.",Active,"LSTs as Unmanned Barges; Structural Reinforcement and Drydocking; Hull Inspection Requirements,Navigation and Vessel Inspection Circular No. 11-63",English,"Guidelines,Implementation,Water transportation,Performance,Ships,Barges,Inspection circulars",2022-11-15T16:45:20.266Z,US Coast Guard Circulars,English,LSTs as Unmanned Barges; Structural Reinforcement and Drydocking; Hull Inspection Requirements,NVIC 11-63,,United States. Coast Guard,true,"1963-06-04; \,","US Coast Guard Circulars,https://doi.org/10.21949/1526099,1963,PDF,Booklet/Pamphlet,United States. Coast Guard,United States. Coast Guard,United States,Guidelines,Implementation,Water transportation,Performance,Ships,Barges,Inspection circulars,NVIC 11-63,To provide a minimum structural standard for conversion of the subject vessels for unmanned barge operation in merchant service on Ocean\, Coastwise or Great Lakes waters) and to provide an adequate\, uniform basis for hull inspection of these vessels subsequent to conversion.,1435",1963-06-04,PDF,,,United States,,2022-09-13T17:12:39.350Z,,Booklet/Pamphlet,,United States. Coast Guard,application/pdf,n11-63.pdf,236684,urn:sha256:39a82fb5f59033d23fb6b0d454cb1c728447f28381034b8e54ce61c0b1410fc0,1963,,dot:62791,,,,,https://doi.org/10.21949/1526099,1435,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/85000/85900/85955/n11-63.pdf,,,,Navigation and Vessel Inspection Circular No. 11-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:63959,,,Navigation and Vessel Inspection Circular No. 13-83: Coast Guard Retention of Commercial Vessel Plan Review Case Files.,Active,"Coast Guard Retention of Commercial Vessel Plan Review Case Files,Navigation and Vessel Inspection Circular No. 13-83",English,"Guidelines,Implementation,Inspection,Water transportation,Regulation,Inspection circulars",2022-09-13T17:10:21.912Z,US Coast Guard Circulars,English,Coast Guard Retention of Commercial Vessel Plan Review Case Files,NVIC 13-83,,United States. Coast Guard,true,"1983-12-12; \,","US Coast Guard Circulars,https://doi.org/10.21949/1526197,1983,PDF,Booklet/Pamphlet,United States. Coast Guard,United States. Coast Guard,United States,Guidelines,Implementation,Inspection,Water transportation,Regulation,Inspection circulars,NVIC 13-83,Navigation and Vessel Inspection Circular No. 13-83: Coast Guard Retention of Commercial Vessel Plan Review Case Files.,1404",1983-12-12,PDF,,,United States,,2022-09-13T17:10:21.151Z,,Booklet/Pamphlet,,United States. Coast Guard,application/pdf,n13-83.pdf,85612,urn:sha256:9c39ec7f69df63bd6cc74e6bde69001365d169361417cbb5b1fde12e8d3e30fe,1983,,dot:62791,,,,,https://doi.org/10.21949/1526197,1404,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/87000/87400/87407/n13-83.pdf,,,,Navigation and Vessel Inspection Circular No. 13-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:63920,,,Navigation and Vessel Inspection Circular No. 4-95: Fire Safety Standards for Foreign Passenger Vessels Constructed Before 1 October 1994.,Active,"Fire Safety Standards for Foreign Passenger Vessels Constructed Before 1 October 1994,Navigation and Vessel Inspection Circular No. 4-95",English,"Guidelines,Implementation,Inspection,Water transportation,Regulation,Design standards,Fires,Inspection circulars",2022-11-15T16:45:41.625Z,US Coast Guard Circulars,English,Fire Safety Standards for Foreign Passenger Vessels Constructed Before 1 October 1994,NVIC 04-95,,United States. Coast Guard,true,"1995-06-19; \,","US Coast Guard Circulars,https://doi.org/10.21949/1526237,1995,PDF,Booklet/Pamphlet,United States. Coast Guard,United States. Coast Guard,United States,Guidelines,Implementation,Inspection,Water transportation,Regulation,Design standards,Fires,Inspection circulars,NVIC 04-95,Navigation and Vessel Inspection Circular No. 4-95: Fire Safety Standards for Foreign Passenger Vessels Constructed Before 1 October 1994.,1435",1995-06-19,PDF,,,United States,,2022-09-13T17:09:25.281Z,,Booklet/Pamphlet,,United States. Coast Guard,application/pdf,n4-95.pdf,431466,urn:sha256:ceca4e9b8be2e2ab155123a77004521131b57c2f1ea4471f14ec75db60cefff7,1995,,dot:62791,,,,,https://doi.org/10.21949/1526237,1435,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/87000/87400/87447/n4-95.pdf,,,,Navigation and Vessel Inspection Circular No. 4-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
